App,Store,App ID,Review ID,Country,Version,Rating,Date,Author,Subject,body,Translated Subject,Translated Body
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHJJYUJXVkNlVVlHT0w3TU5uTVNDa2lPVHFzVFRQRERYVjk4aXVwNk1XaVE1YVJ4ekRrVWNpd0pPU0NNZ0laOXN0U3VhaktCclVCUU1IcXc,English,,2,2016-06-25,Angelo Perera,Doesn't work,at least on my internet connection! i have the old chromecast and whenever i try to set mine up the process always freeze at connect the chromecast to my internet. i know it s a problem with my internet because when i try the setup at my cousin house it work flawlessly. the chromecast be work fine before i switch isp s to the same one my cousin have so if someone from google can help me out i would be overjoyed. i love my chromecast so much before the incident.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEVhWXlLeGxJNnVxZmE4T2FlMDQyTldRdTkzYkYzdW00cEhiSDl1SmFzUUpmUjIyVnpVbFVLMm1EUjZ1eXB0aVhDTGtXalN6Z0gtbWhzNVE,English,,3,2016-06-25,gphjr14,Gets the job done overall,still need fast forward function for netflix and other popular s. stream from webpage like vodlocker work well but can get stick on a loop where even after you re do the chromecast restart wake my tv up after i ve close the and stop casting.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1JMMG1WZXE2Qkt1SUtGRVI1a2Nqbk9FNC1xd0ZTenk2d2dtNHA5d3JBcm5oaDh0UzNrdnBycDRRdVdwcDllbkc4SS13TG0tcjIwMElhNnc,English,,1,2016-06-25,Ahmed Hussein,Problems with marshmallow,not cast mobile with marshmallow only chrome,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1Z2UWY3TkdtcnVxVy1vYkZJMDZIaW50Qlp4RWc3VXFiMUNqdFNDUjFCa1kwc01IaGhhdmlUV1RFdXdzajlKNjlhSlIzUFl3bG9sbWRfRGc,English,,3,2016-06-25,Valentines Vincent,Great device.  And useful,but since last week. it not cast anything to my tv anymore. if press the cast screen nothing work.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnMwajJydWdwSnBWR3Q0WVViNnpLdkhDVlhYYlRPa3RKNnJJVlhmVExwRzR3UWcwUy15aUpJTU16VXVVZDRSU0cwekdYSjktTERTMlpHS1E,English,,4,2016-06-25,Tomás Papi,Tiene errores,cada vez que me llega un mensaje de telegram se detiene lo que estoy viendo en youtube y vuelve al minuto 0. es muy molesto. además hace falta compatibilidad con muchísimas cosas más. no se puede transmitir contenido local. google nexus 5,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRV9tQjVxMWh5WXFHNXg2cVB0aGNrS3JJU0o2RlBsTFVLV3p1LVZpQ1hkLXZOYnNCRkFaMERTeklyVVQ4RG8zZXR5WDZwUUZsRDZfQXZ6X2c,English,,4,2016-06-25,Ruben Chico- Romo,Helpful,it come in handy \u0026amp; u should download it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRXhEUTA0bVR4OWgxMEVaN1RWVGN5TmJUcjg3MVQzNkwwaVZ3Vk5oZHlQZ2RzN0kxVXhCc3UxNFgwcjc3bW4zUS1HbFdOUnJsYVB2MGZLWXc,English,,5,2016-06-25,Borders Rover,Great app,thanks to chrome cast i can read my morning papers in bed😊,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjNYTmJRdGxvZU56cTZKRGphNm1IMDZRVUVXUWVmMkJvOWpLbmRvU0tmSkxxWHZOZi05OVF0RDBSdEFoaFFQc21uTlh6QV9oVjN1YU1DdkE,English,,1,2016-06-25,EvilGoku200,New Update!,knock the chromecast and nexus off the internet. can t cast anything! now a piece of junk.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR002NEl6LUlEYUg4aXdsc3lQVnZMSVd2cVlOYmtfYnVlaTBqZVpXUkpJend6NFNoMDkwbUVXTDd3ci1Kc1NVVk40bkw5M1Z6bXFWaDIxNnc,English,,3,2016-06-25,Simons Villa,OK but,i get a lot of disconnect and that s a real pain as you can t then turn it off!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSFNiSnhYTjJUQURHR2pRTDUwREJpVjhfb3lSZGEzbDJpSHBuelNaQ29NMU1ESThzTDZjaTdoSXpyTjBLU3dXcUZiYVA1WURWMllsb1Q5ZXc,English,,5,2016-06-25,Jakub Olechowski,Work's great,turn my boring tv into a smart tv .,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzBnT2l0ZjJLRFFXQ2FidXNFbGFYc2UzNnJrOEM4OS1VUndhUlByV3hrc0hydllkS1BqcEhHV2pVUTVkZkE1WFkybkRnamoyZEtGd3U0X0E,English,,1,2016-06-25,Kraig Cole,,buggy,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUdQcmdxZG54bUhTN0JwcUFxQVV5RjFNNkJLNERCUEE0WTJOMFpkWW9SZXdxUHFpbTkwTndod0Z0TVNZUUNTVzlteXNuT1RTemN2THhFRXc,English,,5,2016-06-25,FrogmanDave,Couldn't Live Without It!!!,great !,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRlB3U19tZFpPWkw2SHdFQVkzaFNHYWVxVktqZTZHcTZTdVBYMGlrSVUzSlF4V0VBMnhBNW81QnVvYlVQajF3RjRjekw1ZVlQXzZrUmdRZ0E,English,,2,2016-06-25,Vasilis Lampropoulos,You make things more difficult when they should be easy,1. why do i need a chromecast device when you can add an extension or an ?? 2. lose connection in middle of cast and do not reconnect. 3. difficult to understand and to what connect with what. shouldn t i be able to cast my phone to my tablet? or to my chrome browser? so only cast if you have a chromecast device,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnV4RlJYTHRGWDlRaDhTdWdwUXpOdVVHTjBqVzdSOUFpVWkwcW1LYi1mT2RvWlBESV93cE5RODcxckVvblliakh6TDhVMkZIY3hnN1RlaGc,English,,1,2016-06-25,Bio Tronik,You broke it.,stop work on all my samsung device to cast screen.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkVVQVhxVHd4SjN0cGJGUnpBblhQY0xfT0c0Q1JWQ1BrdEpZSUlKUnM4bVBhdTVZaTY0WFlnQTJQTFlqMFZrQUZaN2hFT09xcUtkMXRUc0E,English,,3,2016-06-25,Avadis Janiashyan,Connection,it work fine but when i want to screen cast often it supposedly connect but no cast i have to restart my phone so that it start casting,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRTB2b3lRNmFpQl9YRi05bDhoaU11QmIweGdKN3dGakk4TjNJdk1PNVl1dWhvaC1PbjVLR1hNNEpjWE1mYjhDNUI4STdnNV9STHFld011LXc,English,,3,2016-06-25,hemanth kumar,Lot of adds been seen,previously when i used to stream youtube video i see no add interrupt but now a day lot of add com up.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUdpVngxazVGdzBDM0pBS3NocmZ5bHdWQl84cU5IdDVsV2N3bjN2NlFuYnBkUUZTQnRtM2w4SWtJaDB4TkdJNFBmdlhkanlZNGJhM291bWc,English,,4,2016-06-25,Dan Llewellyn,Cool And Easy To Use.,get better all the time.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR3hQZ1pqQkJUVXhUUWJXTWxKVG5zNXk0RDEzMnZpa044UDhCZWt5Nng5bkZUc2g0ZDAtUF9WR3JNS2thdEVfdVZPZFA5d181RFRxMTBMN1E,English,,4,2016-06-25,Jovanny A Rodriguez,App to SDcard...,please add the ability to be able to move the to the sdcard. thank you,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRi04dFhMM2tGLVpBLVZQT1lZSW9leE5mSUZjcVBxV0MtaFlGV2Vtc3lyQ0N0Y0wxcEpFZGZndHRMbURjWWd6SWtKcldqRDZjRUlvbUFybkE,English,,1,2016-06-25,Ricardo White,Stopped working.,will connect to my wi fi. then say device can tbe locate on network. be work fine.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkJhSEt2SnJaYzF2clNjZnU1b0JwU1JOd2NZNmdsSG1MTU9acnJONU54UWVFV1dvZ0V3QnJ4UmY4eFozT2FJQ1VGQ0pTaGN6U1BkRWNGX2c,English,,5,2016-06-25,emenike anadu,,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmp1ZUZVUDl6MjI5NG0wcmJMMnVLRmNaMzM5djdyYTJaOER1OFg3RjhFcUhhZHktUGE4NmJUajltcmZtM0sxRFljTnRfTnBHdzgwSHdQQmc,English,,1,2016-06-25,Margo Greer,Difficult to setup.,keep get pop up about can t connect because of an incorrect password.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRjlGenRqRERzSXRqMjFyR1M1UnlYN21Kd2V0T1VwLWJyTWxNVERJQWRqMlowbEh5SzliaHk2d0ltNFlBcXR6eGdDWXFBdVRmamViODA0cmc,English,,5,2016-06-25,Adam Heim,,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDk1SnZHeG94cDliaWNQVGJPYWZCVmhoSjZBRzh5UXZKa2YyQ0dEck9WeVJILWw1ZnBTRGV5TFk1MEw2bV9ZOUZuMlhxbGRISndDc2Z6WkE,English,,5,2016-06-25,Donna Rush,Brilliant,best device i have bought. it never skip a beat. i have not have any issue and its on all the time. love it!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVAyQzRETWxXQkJpX19WbG5nSmJUelJ4Y1pwSVJxTmxmYXA1ZEUtcGtjSUJiRWVVZ3ltWjZETHNOSWJnTE5ZejZ0aEE1VzQxTEpmanVRRXc,English,,1,2016-06-25,Tre Dowden,-_-,third update in less than a week this deserve no less than 5 stars. wts? still not working. fix this!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnZsSkpNVFR1UHg3ZzVsZHBEOEdwMUdfRjgtWDhpOVVTZTMwaVI0MzJPbUdQZ1JkVnFSM3ZpMGdWUkgxWHlUX3lpX2J1VEZXb2VwYkZUc3c,English,,4,2016-06-25,James Hudley,,hard to get it through my surround sound,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVF5TURJRVRnQlZtZUFpbGZUSTFDZzVNUU5LY240Qm5zSl9CcVNOa3pvNnhDUDBrVzk3TlZYOThZR0xjZVhCSURqQXQxczk1WVZYMmNCNGc,English,,3,2016-06-25,Justin Meadows,Very laggy while trying to watch twitch,everytime i try to watch twitch used the chromecast the video lag so bad needs improvement,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmxmcnRkQzBjQmdqT2ZlUnhENV9XbWRWbVJSTEVCYkE5TzdmTUdzSDRONVZtQkFfRHA4TGFGOGJoSncwY2NmcnRLN1l4c3VRTmd5aFR3VXc,English,,4,2016-06-25,Brian Wrenn,,great . and free,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRldzY2tpUVROWXg0SEJuVzV4MnBYcVRWVXE0OGZUdl96MEt0QzBzSTJLTkl4U1ZaU0w1MVFVU29Bc2pXNmtzYzJtamNhaVlJalBtQ1d2UEE,English,,4,2016-06-25,mehdi s,,,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmpIeDJENnBSWlNoRGliLWlyYWtsRTQwTnNNalhVeGhURmM0cVNubDN1Ym9UaHRVTS1USmZtbmtZU3dCQ05lTllpX1EtLXJGQ05wOEJUb2c,English,,2,2016-06-25,Billy Lopez,It sucks,can t watch a movie and decide to watch another it will continuously go back to the previous thing you be cast,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR21xZ2ZDV3FSQi1jbXZuWkN5V041bGtFb2N2Nm13OWFESmZUUnIxNm1JMnpyQWFUUmRBQ2hKc0w1dGljcGItR3FsYlZnbWJVRzhudm5kUHc,English,,3,2016-06-25,Justo Ruan,,be better,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR1BnLXQ1ZW5IckNlWlBnWlF2R3VhcnlLaG5lakpBS3VnTVpjcUtVVzRTWUhlU2ZRTW1RY2txNFpueklRckpKTDM4Wi1CcDZ1a1hucnkzRmc,English,,2,2016-06-25,Ephraim A,More utility.,less comercial.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkhjVVBNblFJX2pVeVhtNi1MVmhTNHhCWFVZWGdJUE5EdHBkNTNoamZJdVZfUFd4SEIyS2N1SlVTQVZrZndaZFFPTzdSSzlqVmpObmNGMGc,English,,5,2016-06-25,James Peers,Great app for a great device,easy to use and very consistent across all my device,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHZzMUN5UUlCdVpmUnpMaGQ2elJHRjFGS0JHWDdkMC1mVnZQemZvREJ4dHM4MFBzVnlLNG5zMldnNk9YZXByRHYxdk5JaE10N21CLWtKY1E,English,,5,2016-06-25,Shatara Davis,,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEc5cFVLYjIzejVVZF9nS05XQWhmUHN5UWFTNXNrbWw1M09hZFlUU1V1VUQtazVxdDUzZWJia0owdk9tQU9lZWNTZFdXM2lSZE52RGdSeWc,English,,5,2016-06-25,Shawn Presley,Fantastic,so easy to use and for the $35 i paid for it a tremendous bargin,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRU1ZTlpCZXdQcVRHTjN4S3BhTTJCalNabUNIRmJrY0RVRmZiZG1LUy1rNmlLSm5DSHota3NueUxhZlFBby1JODhVMTU5OUtKSDFDU2t3YUE,English,,4,2016-06-24,GANESH IRODI,What have u done!!,after the update it fail to find the device. but i guess once you turn off and on the router its back on line .,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSG5rX19uTGxIbWxiYi1jU0NRT0lxWEltTVJORW5LR3Q2QmdnNFN5ZDdtZVhYaWcwXzdTOE0xUzhMU1BTTzZxVDRjZm9adGRZcmJvWXJhS3c,English,,2,2016-06-24,Matt Honshel,No go for travelers,only good for home use. perfect size for travel but useless unless it can access the portal page for hotel wi fi. amazon fire allow this why not chromecast?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzhhTTBtWFgtUHJqZFJCaE5fRjFNbGE5OG1laU1sQ1NfV1F3ZVVOVDBNX0tVWUxocnA2WjNubXNLZWczbElnUWJmSzVIRWpNTTM4aTBNWmc,English,,5,2016-06-24,Jonathan Kolsters,,love this device! would be nice if i can stream from my laptop though. google should consider make a pc version.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRW5GbFlfYkVIbHlOWl85T25xSThCTXNoVHhXZ2JXNDZfSnB2cDNpd2RhYWZ1eUJKYWQ3WlQ5RHVfd1ZVdm1lcTcwT3F0N2d3MVA5MElINnc,English,,2,2016-06-24,Joe Ferraro,Zero Privacy,ok but not cool that google does not let you opt out of the location after they scred your wifi password.        should work with youtube but because youtube is not solely an audio it won t work.let the user decide if they need full video or not or ask them.         you should be able to use a chromecast device video to recieve just audio too. i would be nice to sync tvs and speakers across the house.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSGxRRlFUbFBOOGhZTWxiX0FMMXZhWjEzQTg4SzAwVno0YXhlOF8yRDZ2eXNTb2dvcDhIZzdOek95Nm9IR20wakFPaF9QUnlDRWlZLWJuVEE,English,,4,2016-06-24,Thierry Hunter,Works much better.,change router channel make significant improvement.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDEtVGgwYVByX040Nl85M2xQUFp0Wl94Y0xIbF9Gejh1aER3ZFo1cm9vLUFQdS01TGhYXzJWY3NlRzBOQkdyWjJPVXU0cV9fZTZIVnNMSUE,English,,3,2016-06-24,Raul Manzano,Not bad,work ok but often voice lag video.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSE5ZZG1Zd0VENDRMRHNsSnBBX05tYmRLUURLOUdBMWlPOVhVNWpzQUNIekRKdFZJOE8xQ2VKM0c5VlJleGdZbDFUdkRPaDA1YmVqeTZFdmc,English,,4,2016-06-24,HyuJeong Choi,Expanded experience,enjoy big screen via smart phone,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRmRKcTc5RXd2SWEtU0lWdWxNcWlMSDBVYVRwTjQzOTVHcnd4OVNYRGtFOUFIRFFieGNaeW53V19ObGxRVG5xZkZtOTNfQlpNUlBZNGdST0E,English,,5,2016-06-24,Mitz Creel,Wonderful,great,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVZsbGhGZ3VLTzZUV20xdFBwbk9PMGU1RHJuUEZIZ2Q1ZmpCRGVzOTRMVHY5dU9teWxxVmJmSGVfcDRSMHlGbzdqaHdnejZranFhM1l2M3c,English,,5,2016-06-24,Zahra G,,it s lit,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2pZMlFIbmxzYXIyQThXRDBZYUZKekl6Wm1tQTBSWWNscEpGRGxsbHNoNHFJajJRNE9PLTB2Nmc0cC1WNnJYLUpTQU45d3RfWG13T0RMTkE,English,,5,2016-06-24,Sally Moseley,,i m technically disabled. chrome was so simple to set up that i was amazed! and it connects easily to the google cast . i did it in less than 15 minutes ! and hey! i can cast from my hulu or netflix accounts or from youtube or from my digital movie library or from a plethora of others that google shows you. simply wonderful! 😂,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUFSSGJYakd4anNVU3ZiVEpTUTJCSXlrNFBlZ3ItTjNMTjNhOXFHSzFxUTNuSmVkOUhFZ0R5LTRxVDl1STdKLXR0NGtiai1XSlI3RjREWWc,English,,5,2016-06-24,Doug Rakers,,great deal,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkxnemEwd245WUNtNmtXWER6Zjh3TEc0b2hxLTdxU09Qd3dsOWNjdVFjNGpJY01mbWNzSTQ4VFVBdGhIUTYwdXpIZVY2OVp2MGtKYUhieWc,English,,5,2016-06-24,Christine Cote,easy to use and works well,great . i use it for netflix and casting from my tablet.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWpFVXMzUF9HQmZCamtsT0FHb09GWWpLY09RYWRwM0dKNmtzckIzbG5jb3pwc3B5WkR3eHUtcmxmQkEyamNBcGhsZ1dPbFZHU0Y4eGE4M1E,English,,5,2016-06-24,RICARDO VERDIN,,excellent functionally perfect!!!!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzFvMkVZUS1tQ1FzSFdqdjlxdUZHc1JCSUE3b0cxeXk1cElwelRwZkx1OHBNNTBqTFNEZ3E0NDNSQlpuc0F1M0hMclhQQkk1NGRGREM1SkE,English,,1,2016-06-24,Joshua Feldman,,netflix cast break after the update. thank for ruin my netflix and chill,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUZNeTZEVWs0Nk9lV2VOWlRNWDVhUzVYcVdLUENzYXlFbUxWZEU4LTItemljaHpTWmJQNDBHSTZTS2xsTmlSeHBaYzFFdFhFTk9mSlItR0E,English,,5,2016-06-24,Sanjit Singh,Love it,jump on the chromecast bandwagon and doesn t seem like i will be leave anytime soon. keep bring more feature and update to the !,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEhFZFI0UU95X0pDSHRJTGIydTEtQzE4UHktc2xuNDRhU1ZzRU5lQkFqUVEtWXNlM1NUcmFPdTNScXl1Z1plamtfSTJsNzlZTFZ1dmxLeFE,English,,5,2016-06-24,Alexis Montes,Any TV into a smart tv,can you make it so i can add just news from my city?,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSEtITWRZcjVSNDctU0wzTDAwQjFEYTRoX1pVb0E3SzVLU3NTS2IwenFDVUZpQ0I4UmR0YzZqaDlqaXBHRXRSZ1VVdUFZR0Vtd1JSSUM0MVE,English,,5,2016-06-24,Carl Cora,Mediocre !,how about implement the capability of stream avi file !,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnNSdmxnTkZhZjZpbWk4cWNvT1hFaDRDbkc5Sk52cjRJV2lhRWZvZlM2QWZwVUZKTkF2d195QWhRZEpCN0RRc3doWXYtRlFrMWlEcEY2V3c,English,,5,2016-06-24,Dumindu Jayasinghe,Why don't you develop a seperate cast player,it be good idea to develop a seperate like localcast. those s have adds. this be not profesional.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2FPTWNfZ3JfRlVfNnZoMkl5UVozN2YzdzVVTUM0S2pxVnJxTUJpX0F2X1hNcmd4b2NBaExDV3BfWjB0eVh4b0RGXzQ1bVhnR2xHR053MVE,English,,1,2016-06-24,Keri Alain,So annoying,so i have 2 samsung tab4 mine have google cast and my husband s have chrome cast the old version . mine will not connect or find the 2 chrome cast i have in my house but but husband s work fine. i be restart my chrome cast almost everyday. tonight i reset my tab to factory setting because i think it have a problem but low and behold still don t work. i see a lot of complaint about this go on for month but seem like google don t really care. very disoint in this new version.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR2hmdFRuQkVtelZkZGRIcDRNdTRIMldoRW5vdk1oSlhyZkhKOVVLS3JUdUp5UjdGZ0FvZ000Skt0SlRwMzlxWjZEbFhOTFVCUUI4ZWJYV0E,English,,5,2016-06-24,Tra'Mecia McAdams,,loving .it,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzZrMjJWZG9zdngwVnYzZDlHOTFxYUtjczhTaER2NUFHcWVQU1pCaUhyVlZIVm9OdjBZSzI0c0hjZ0tLYWNTUWJqWVdzWEx5eVRsMGItM3c,English,,1,2016-06-24,Michael Froggett,Problems,i have it for over a year and be be great. but fit the last month my s4 phone and tab4 wing stream. i reset the chromecast and do the setup. it say be connect to wifi and my phone and tab see the chromecast but they win t stream. this be brutal!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR04ycGhiREJkT2w0c3N0TnNHV09aMUY1R1NuWWV1MmRIV0pESnVQSlNhamN3Q3o5d0pETHp1bnNwd3g2ajJWX3V5TWNFeURhMlhkdlVCMkE,English,,4,2016-06-24,George Haber,Unfortunately it uses to much battery,please fix it and then i will be give it 4 or 5 star,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRkd6MnBpNnFhVHk3cVd3Yzc1TzhPd3Bzd3NOWkF3aU9SR294NXFfWVA5UHlrNXktOGZoSDlpLS1jV1YwVWFlODFrSEp2TTQ5MDQ1ZnRRSXc,English,,5,2016-06-24,Greg stroz,,it s good,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSDA3Um55bE9icUkwbWtLWE4xaXZtVkF2NlhTbWFySjR5ZmdXNy1qN3RlQTdRcXpsRXRqa2lLZFFtUTE0RUVPWTZoWUVTOVU2QlR0T3RJMHc,English,,4,2016-06-24,Jack Wiggins,Just ok,when be works it works! i wish all video s have the google cast capabilities.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRnVkS2FuT0JYeDJnV1NIQl9nNzhNQkxCal9DWGs2VmxrR0ZJWFE5SVBuMzhuTVRlWmxfUmxBQVYwZW9MRWdoX0RDX1c4Uko2dElhYkYya2c,English,,1,2016-06-24,Edward Hk,,sudden lose connect all the time. have to un and reinstall again and again. still not for sure to connect back on,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPR0hJNGRzTWUzZmxrZDFRYWY1QkNRSXpxTVJSWkROOHplb25vVGNlNGdjT2hmSTJRcXpMYU10SzlQcmhsc3F4bGNOZVJLT0tjRXVFeWZOSHc,English,,1,2016-06-24,Briana O,Chromecast First Generation,incompatible with samsung devices. i have try so hard to like this as much as i used to when i first purchase it. it will not show that my device be on my network. seem it have one problem after the next for the past 6 8 months.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRk9yUllBUl9Na0ZTT2ZXUWFiMXM4RndJRXlUS0p1cVdGNkg0M0tnMzZQem5FazNBQ2VCejJ5SjJBWmlOZ1R4VVRIVzh1NTJSVzliOFpvYnc,English,,1,2016-06-24,Chris Tucker,,be amazing but about the update ago i can no longer motor my phone photo etc to my tv. i always get the message season with chrome have ended. but it never even starts?! my phone be a google nexus 6p one would think a google phone would work well with google product i ve send emails error report and requested customer support and have not receive any help other than your message have be receive netflix and hulu work fine casting from my phone why can t my phone itself be mirror anymore?? so frustrate,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRWNOLXlQTjhPWkN6X1l5Y1ZHdXVDSzBVRUNFU1RQbm5ZMEMyZHk3aTJkdGxPQVRsZnFFZFRXMXg3ZjJXc3R3bEVYZHVkTFk3U3FFM3NzMnc,English,,1,2016-06-24,Jon Siegel,Old version worked better,old keep my device connect at all times. have to power down and back on to get my chromecast with new and i don t seem to be the only one,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRVk0bjRQOVNpb09EOWtEbW9vR2haSGNoQ2tJTlVHZk8tdmxDc0tkdlJ5OVhrY3NHdDRocVZKdmlvTkw5eC1RMVRGYWVoOE5NQWYxc1JXcVE,English,,1,2016-06-24,randi beatty,,the can t find my chrome. still!,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRUtlQWFrRHM5bjBQRXdQajlJelNPU3VEUS1qREpoQ2lMTFJDc1NPRlc4bGtRSnRjX3JqbHNNWEZab3ZmZThqY29SZnA1QnZtODExVkFONVE,English,,2,2016-06-24,Justin Jackson,Always stalling,always seem to lag from my phone when just screen mirror it then tend to be voice before lip move cause me to pause and then wait or back track what i be watch to catch up..worked great until add all the stuff for view,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzIwb1kwVU5ScUNlZm9reGI1a1dHNUV3WGdHQzZpdG9YaDdDSlBCUDlDeVRoMkVaazY5czhCVU13Ylg5Ql9wd2Jfd294ajk0bC01STZKbmc,English,,2,2016-06-24,Tab McDonough,"Cast, cast, cast and no fish",chromecast? no bcuz of a bad product make the news. gee we need to call it something different so as to disassociate ourselves with chrome. totally change format harder to navigate more way to make money off of the little people.,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPRzRTSzZtZ015VTd2ZS1Ed1JtN3JkcEJ5eER5UHJoRjE5Q2hobHM0UFFhdFlEMDBrajNUTGZGekg0bEVGX3JndnZxUVp1cXo1RlpSV0NBc3c,English,,5,2016-06-24,Milovan Kušaković,Amazing,35$ and your regular tv become smart.. you can cast from different device pc tablet mobile.. ..,,
Google Cast,Google Play,com.google.android.apps.chromecast.app,Z3A6QU9xcFRPSHFjZ3FKNFdic0xURURaUWhhSEt3YTNTMW0yaXVlUHNTb183akNYekhKVGJ2b183cmN4R2pjeFBySlQ1bnlwTjdrRzY5ZnI3b2xXU1lxZ0E,English,,5,2016-06-24,Vijaya Kumar Koganti,,super,,
